Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
5566600,AMZN,559.50,560.650024,541.080017,2016-02-22,559.50,542.200012
4974700,AMZN,534.900024,535.950012,515.349976,2016-02-19,534.900024,520.710022
4735000,AMZN,525.00,541.200012,523.72998,2016-02-18,525.00,541.190002
4824000,AMZN,534.099976,537.47998,519.390015,2016-02-17,534.099976,528.73999
5118500,AMZN,521.099976,524.450012,511.660004,2016-02-16,521.099976,519.47998
5384800,AMZN,507.079987,516.75,501.48999,2016-02-12,507.079987,510.700012
7397400,AMZN,503.820007,509.299988,484.00,2016-02-11,503.820007,491.170013
6786200,AMZN,490.480011,504.660004,486.00,2016-02-10,490.480011,491.76001
7077900,AMZN,482.070007,498.380005,474.00,2016-02-09,482.070007,478.01001
9825500,AMZN,488.100006,493.50,475.209991,2016-02-08,488.100006,486.470001
9708900,AMZN,502.130005,529.450012,499.190002,2016-02-05,502.130005,529.280029
6199100,AMZN,536.26001,538.98999,519.219971,2016-02-04,536.26001,525.00
10048700,AMZN,531.070007,556.00,521.900024,2016-02-03,531.070007,553.50
6312000,AMZN,552.099976,571.559998,550.090027,2016-02-02,552.099976,570.00
6355100,AMZN,574.809998,581.799988,570.309998,2016-02-01,574.809998,578.150024
14677600,AMZN,587.00,593.00,570.00,2016-01-29,587.00,571.97998
14015200,AMZN,635.349976,638.059998,597.549988,2016-01-28,635.349976,608.369995
5152900,AMZN,583.349976,603.390015,578.780029,2016-01-27,583.349976,601.98999
3765700,AMZN,601.25,604.50,590.380005,2016-01-26,601.25,603.450012
4396100,AMZN,596.530029,608.50,594.559998,2016-01-25,596.530029,597.98999
5120100,AMZN,596.380005,600.099976,584.109985,2016-01-22,596.380005,588.72998
4952200,AMZN,575.02002,588.809998,568.219971,2016-01-21,575.02002,573.580017
7966400,AMZN,571.77002,578.450012,547.179993,2016-01-20,571.77002,564.359985
4807200,AMZN,574.47998,584.00,566.450012,2016-01-19,574.47998,577.090027
7784500,AMZN,570.179993,584.619995,565.299988,2016-01-15,570.179993,572.23999
7238000,AMZN,593.00,602.25,569.880005,2016-01-14,593.00,580.25
7655200,AMZN,581.809998,620.880005,579.159973,2016-01-13,581.809998,620.880005
4724100,AMZN,617.890015,625.98999,612.23999,2016-01-12,617.890015,625.25
4891600,AMZN,617.73999,619.849976,598.570007,2016-01-11,617.73999,612.47998
5512900,AMZN,607.049988,624.140015,606.00,2016-01-08,607.049988,619.659973
7074900,AMZN,607.940002,630.00,605.210022,2016-01-07,607.940002,621.799988
5329200,AMZN,632.650024,639.789978,620.309998,2016-01-06,632.650024,622.00
5822600,AMZN,633.789978,646.909973,627.650024,2016-01-05,633.789978,646.859985
9314500,AMZN,636.98999,657.719971,627.51001,2016-01-04,636.98999,656.289978
3749600,AMZN,675.890015,687.75,675.890015,2015-12-31,675.890015,686.080017
3519000,AMZN,689.070007,695.48999,686.380005,2015-12-30,689.070007,691.890015
5735000,AMZN,693.969971,696.440002,677.890015,2015-12-29,693.969971,677.97998
3783600,AMZN,675.200012,675.50,665.50,2015-12-28,675.200012,665.559998
1093000,AMZN,662.789978,664.679993,660.599976,2015-12-24,662.789978,663.349976
2722900,AMZN,663.700012,666.599976,656.630005,2015-12-23,663.700012,666.50
2667800,AMZN,663.150024,668.48999,659.26001,2015-12-22,663.150024,666.830017
3250900,AMZN,664.51001,669.900024,658.929993,2015-12-21,664.51001,668.50
6841300,AMZN,664.140015,676.840027,664.130005,2015-12-18,664.140015,668.650024
3681600,AMZN,670.650024,682.50,670.650024,2015-12-17,670.650024,680.00
3964500,AMZN,675.77002,677.349976,659.320007,2015-12-16,675.77002,663.559998
4724900,AMZN,658.640015,671.50,657.349976,2015-12-15,658.640015,665.030029
4329700,AMZN,657.909973,658.590027,635.27002,2015-12-14,657.909973,641.75
5474400,AMZN,640.150024,657.880005,639.619995,2015-12-11,640.150024,651.22998
3455500,AMZN,662.320007,668.530029,659.559998,2015-12-10,662.320007,665.590027
5158200,AMZN,664.789978,679.00,655.679993,2015-12-09,664.789978,678.00
3651900,AMZN,677.330017,679.98999,659.789978,2015-12-08,677.330017,663.130005
3732800,AMZN,669.830017,675.460022,660.50,2015-12-07,669.830017,674.73999
4534800,AMZN,672.640015,674.780029,661.400024,2015-12-04,672.640015,666.00
5064700,AMZN,666.25,682.789978,661.47998,2015-12-03,666.25,679.440002
4273500,AMZN,676.01001,684.820007,674.25,2015-12-02,676.01001,681.00
4751200,AMZN,679.059998,681.00,667.859985,2015-12-01,679.059998,673.75
5693200,AMZN,664.799988,681.289978,664.599976,2015-11-30,664.799988,675.900024
1966800,AMZN,673.26001,680.98999,672.099976,2015-11-27,673.26001,680.799988
2697900,AMZN,675.340027,679.700012,671.23999,2015-11-25,675.340027,675.00
4543400,AMZN,671.150024,675.799988,661.210022,2015-11-24,671.150024,674.140015
4385100,AMZN,678.98999,682.77002,670.119995,2015-11-23,678.98999,671.50
3896100,AMZN,668.450012,668.869995,657.570007,2015-11-20,668.450012,667.940002
4705200,AMZN,661.27002,672.859985,659.00,2015-11-19,661.27002,664.98999
4469800,AMZN,663.539978,664.880005,646.369995,2015-11-18,663.539978,646.51001
4320200,AMZN,643.299988,653.25,641.00,2015-11-17,643.299988,650.650024
7435900,AMZN,647.809998,649.98999,622.289978,2015-11-16,647.809998,640.919983
6261100,AMZN,642.349976,667.00,640.450012,2015-11-13,642.349976,663.570007
4284700,AMZN,665.599976,675.640015,664.219971,2015-11-12,665.599976,673.00
5387300,AMZN,673.25,675.960022,663.25,2015-11-11,673.25,663.25
3489500,AMZN,659.679993,660.00,647.26001,2015-11-10,659.679993,651.01001
4048800,AMZN,655.48999,661.960022,647.849976,2015-11-09,655.48999,658.650024
4092200,AMZN,659.369995,662.26001,652.00,2015-11-06,659.369995,655.00
4723800,AMZN,655.650024,657.00,643.090027,2015-11-05,655.650024,647.099976
4840500,AMZN,640.950012,645.929993,627.349976,2015-11-04,640.950012,627.76001
3246900,AMZN,625.309998,629.890015,622.00,2015-11-03,625.309998,629.530029
2816500,AMZN,628.349976,628.630005,620.409973,2015-11-02,628.349976,627.130005
3874400,AMZN,625.900024,630.719971,625.280029,2015-10-30,625.900024,626.01001
3896000,AMZN,626.549988,627.539978,615.390015,2015-10-29,626.549988,617.700012
3926200,AMZN,617.099976,617.22998,609.50,2015-10-28,617.099976,612.299988
3787100,AMZN,611.01001,614.710022,605.530029,2015-10-27,611.01001,608.599976
4269700,AMZN,608.609985,609.849976,596.289978,2015-10-26,608.609985,602.299988
10692700,AMZN,599.030029,619.450012,595.359985,2015-10-23,599.030029,617.679993
7779400,AMZN,563.909973,569.150024,556.669983,2015-10-22,563.909973,562.700012
3343600,AMZN,555.77002,565.25,552.52002,2015-10-21,555.77002,563.869995
4346200,AMZN,560.880005,573.00,555.280029,2015-10-20,560.880005,572.00
4375400,AMZN,573.150024,579.00,567.380005,2015-10-19,573.150024,570.76001
4218100,AMZN,570.76001,570.940002,560.309998,2015-10-16,570.76001,565.27002
4937000,AMZN,562.440002,563.00,547.00,2015-10-15,562.440002,547.75
3582100,AMZN,544.830017,552.25,539.679993,2015-10-14,544.830017,551.340027
2938000,AMZN,548.900024,553.200012,543.099976,2015-10-13,548.900024,546.26001
2776100,AMZN,550.190002,550.820007,539.799988,2015-10-12,550.190002,539.960022
3537400,AMZN,539.799988,541.789978,530.27002,2015-10-09,539.799988,534.47998
4676400,AMZN,533.159973,539.390015,519.890015,2015-10-08,533.159973,536.710022
3812100,AMZN,541.940002,542.00,529.00,2015-10-07,541.940002,541.789978
4547500,AMZN,537.47998,551.50,533.330017,2015-10-06,537.47998,545.50
3391400,AMZN,543.679993,545.909973,536.00,2015-10-05,543.679993,536.98999
4597800,AMZN,532.539978,532.599976,508.100006,2015-10-02,532.539978,512.98999
3768500,AMZN,520.719971,520.799988,506.00,2015-10-01,520.719971,511.00
4004700,AMZN,511.890015,512.799988,501.670013,2015-09-30,511.890015,505.440002
4457500,AMZN,496.070007,511.480011,490.50,2015-09-29,496.070007,506.00
5434500,AMZN,504.059998,520.280029,494.329987,2015-09-28,504.059998,520.02002
4031000,AMZN,524.25,542.799988,521.400024,2015-09-25,524.25,542.570007
3501000,AMZN,533.75,534.559998,522.869995,2015-09-24,533.75,530.549988
2237600,AMZN,536.070007,541.210022,534.00,2015-09-23,536.070007,538.299988
3841700,AMZN,538.400024,543.549988,532.659973,2015-09-22,538.400024,539.710022
3283300,AMZN,548.390015,549.780029,539.590027,2015-09-21,548.390015,544.330017
6160100,AMZN,540.26001,546.23999,531.349976,2015-09-18,540.26001,534.619995
4169500,AMZN,538.869995,546.969971,526.570007,2015-09-17,538.869995,526.97998
2252800,AMZN,527.390015,528.299988,518.52002,2015-09-16,527.390015,521.97998
2865900,AMZN,522.369995,527.919983,517.200012,2015-09-15,522.369995,523.25
3130200,AMZN,521.380005,532.450012,518.580017,2015-09-14,521.380005,529.440002
3227900,AMZN,529.440002,529.440002,520.609985,2015-09-11,529.440002,521.070007
2576000,AMZN,522.23999,526.130005,514.780029,2015-09-10,522.23999,515.150024
4370700,AMZN,516.890015,529.950012,515.059998,2015-09-09,516.890015,524.00
3810700,AMZN,517.539978,518.349976,508.51001,2015-09-08,517.539978,508.690002
2692500,AMZN,499.00,502.850006,495.640015,2015-09-04,499.00,497.649994
3149700,AMZN,504.720001,515.840027,502.570007,2015-09-03,504.720001,514.50
3707100,AMZN,510.549988,510.859985,497.720001,2015-09-02,510.549988,505.089996
3864500,AMZN,496.540009,510.00,493.429993,2015-09-01,496.540009,499.140015
3002300,AMZN,512.890015,519.409973,509.070007,2015-08-31,512.890015,516.440002
2746700,AMZN,518.01001,521.50,513.039978,2015-08-28,518.01001,517.50
6114500,AMZN,518.369995,522.690002,507.26001,2015-08-27,518.369995,513.710022
6358600,AMZN,500.769989,503.720001,478.76001,2015-08-26,500.769989,484.019989
5679300,AMZN,466.369995,489.440002,466.25,2015-08-25,466.369995,487.48999
10097600,AMZN,463.369995,476.579987,451.00,2015-08-24,463.369995,463.579987
6706500,AMZN,494.470001,512.330017,494.470001,2015-08-21,494.470001,507.359985
4408000,AMZN,515.780029,533.25,515.77002,2015-08-20,515.780029,530.390015
2324000,AMZN,532.919983,537.25,529.00,2015-08-19,532.919983,533.73999
2071300,AMZN,535.02002,539.48999,533.00,2015-08-18,535.02002,535.039978
2581700,AMZN,535.219971,538.73999,527.119995,2015-08-17,535.219971,531.289978
1994800,AMZN,531.52002,534.109985,528.25,2015-08-14,531.52002,528.25
2895200,AMZN,529.659973,534.659973,525.48999,2015-08-13,529.659973,527.369995
3962300,AMZN,525.909973,527.50,513.059998,2015-08-12,525.909973,523.75
2676600,AMZN,527.460022,528.97998,522.00,2015-08-11,527.460022,523.650024
2615900,AMZN,524.00,532.280029,523.00,2015-08-10,524.00,528.52002
3969200,AMZN,522.619995,529.460022,518.210022,2015-08-07,522.619995,529.159973
3820500,AMZN,529.460022,542.73999,527.52002,2015-08-06,529.460022,539.299988
2889400,AMZN,537.01001,539.140015,534.119995,2015-08-05,537.01001,538.799988
2934600,AMZN,531.900024,536.950012,529.159973,2015-08-04,531.900024,529.690002
3014200,AMZN,535.030029,540.440002,529.359985,2015-08-03,535.030029,537.450012
3025600,AMZN,536.150024,542.840027,534.52002,2015-07-31,536.150024,539.090027
3743100,AMZN,536.76001,539.200012,524.289978,2015-07-30,536.76001,527.650024
3752600,AMZN,529.00,532.969971,525.02002,2015-07-29,529.00,530.919983
5273100,AMZN,526.030029,536.390015,523.119995,2015-07-28,526.030029,536.00
7491000,AMZN,531.409973,544.950012,526.599976,2015-07-27,531.409973,527.75
21909400,AMZN,529.419983,580.570007,529.349976,2015-07-24,529.419983,578.98999
9374400,AMZN,482.179993,491.660004,475.700012,2015-07-23,482.179993,491.660004
3114900,AMZN,488.269989,492.50,484.899994,2015-07-22,488.269989,485.98999
3181800,AMZN,488.00,488.880005,482.549988,2015-07-21,488.00,487.899994
4752500,AMZN,488.100006,493.200012,485.399994,2015-07-20,488.100006,492.570007
4932200,AMZN,483.01001,485.420013,477.25,2015-07-17,483.01001,477.700012
4095600,AMZN,475.480011,475.880005,464.799988,2015-07-16,475.480011,465.50
2987400,AMZN,461.190002,464.700012,460.200012,2015-07-15,461.190002,463.040009
4736200,AMZN,465.570007,469.600006,458.160004,2015-07-14,465.570007,462.320007
3956800,AMZN,455.570007,457.869995,447.540009,2015-07-13,455.570007,448.290009
2401000,AMZN,443.51001,444.720001,439.00,2015-07-10,443.51001,440.48999
2271400,AMZN,434.390015,438.720001,434.149994,2015-07-09,434.390015,434.899994
2383100,AMZN,429.700012,435.98999,428.829987,2015-07-08,429.700012,434.350006
3454200,AMZN,436.720001,437.730011,425.570007,2015-07-07,436.720001,435.679993
1903200,AMZN,436.040009,439.730011,433.519989,2015-07-06,436.040009,435.230011
1343400,AMZN,437.709991,438.200012,433.480011,2015-07-02,437.709991,437.00
1987100,AMZN,437.390015,440.00,435.579987,2015-07-01,437.390015,439.350006
2596900,AMZN,434.089996,435.570007,430.459991,2015-06-30,434.089996,434.200012
2753200,AMZN,429.859985,437.00,429.00,2015-06-29,429.859985,434.980011
2624500,AMZN,438.100006,443.48999,435.059998,2015-06-26,438.100006,441.76001
2237500,AMZN,440.100006,443.470001,436.390015,2015-06-25,440.100006,438.070007
2620800,AMZN,440.839996,446.470001,440.230011,2015-06-24,440.839996,444.970001
3245000,AMZN,445.98999,447.040009,433.690002,2015-06-23,445.98999,435.589996
1823600,AMZN,436.290009,439.23999,434.179993,2015-06-22,436.290009,437.00
4495100,AMZN,434.920013,444.98999,433.23999,2015-06-19,434.920013,440.26001
3378400,AMZN,439.390015,439.730011,429.410004,2015-06-18,439.390015,430.299988
2185900,AMZN,427.809998,431.350006,424.75,2015-06-17,427.809998,428.359985
2296400,AMZN,427.26001,427.970001,422.670013,2015-06-16,427.26001,424.149994
2051000,AMZN,423.670013,428.049988,422.640015,2015-06-15,423.670013,427.660004
2054400,AMZN,429.920013,432.359985,428.26001,2015-06-12,429.920013,431.25
2922500,AMZN,432.970001,438.890015,431.470001,2015-06-11,432.970001,432.290009
2172300,AMZN,430.769989,432.200012,425.660004,2015-06-10,430.769989,426.459991
2288700,AMZN,425.480011,427.48999,419.140015,2015-06-09,425.480011,422.959991
2172500,AMZN,423.50,426.799988,421.429993,2015-06-08,423.50,425.619995
1907900,AMZN,426.950012,430.799988,426.50,2015-06-05,426.950012,429.660004
2510800,AMZN,430.779999,436.76001,429.26001,2015-06-04,430.779999,434.399994
2727900,AMZN,436.589996,438.390015,432.75,2015-06-03,436.589996,434.399994
1668900,AMZN,430.98999,433.230011,426.25,2015-06-02,430.98999,430.070007
2253300,AMZN,430.920013,433.160004,426.200012,2015-06-01,430.920013,430.399994
3016100,AMZN,429.230011,432.50,427.230011,2015-05-29,429.230011,427.230011
1912400,AMZN,426.570007,431.350006,425.470001,2015-05-28,426.570007,429.709991
2231100,AMZN,431.420013,431.850006,425.01001,2015-05-27,431.420013,427.450012
2244200,AMZN,425.470001,427.00,422.00,2015-05-26,425.470001,426.200012
2020600,AMZN,427.630005,432.440002,427.609985,2015-05-22,427.630005,431.549988
4121400,AMZN,431.630005,436.899994,428.00,2015-05-21,431.630005,428.00
2196200,AMZN,423.859985,427.100006,418.359985,2015-05-20,423.859985,420.600006
2464200,AMZN,421.709991,428.23999,420.630005,2015-05-19,421.709991,424.869995
2390200,AMZN,425.23999,427.269989,421.459991,2015-05-18,425.23999,426.00
4240300,AMZN,426.00,430.399994,424.299988,2015-05-15,426.00,428.00
1888500,AMZN,432.279999,433.00,427.01001,2015-05-14,432.279999,429.450012
1996300,AMZN,426.869995,433.529999,425.799988,2015-05-13,426.869995,429.980011
1947800,AMZN,431.019989,433.25,426.709991,2015-05-12,431.019989,431.079987
2393700,AMZN,432.850006,439.00,431.369995,2015-05-11,432.850006,432.51001
2908800,AMZN,433.690002,435.200012,430.170013,2015-05-08,433.690002,430.75
2766100,AMZN,426.880005,428.50,422.850006,2015-05-07,426.880005,424.149994
2552500,AMZN,419.100006,422.720001,414.549988,2015-05-06,419.100006,421.429993
2856400,AMZN,421.190002,427.51001,421.019989,2015-05-05,421.190002,422.850006
2270400,AMZN,423.040009,429.769989,422.420013,2015-05-04,423.040009,424.799988
3565800,AMZN,422.869995,425.640015,416.00,2015-05-01,422.869995,423.820007
3647900,AMZN,421.779999,431.75,419.23999,2015-04-30,421.779999,427.109985
3621700,AMZN,429.369995,434.23999,426.029999,2015-04-29,429.369995,426.75
4140500,AMZN,429.309998,439.00,428.040009,2015-04-28,429.309998,438.51001
5430900,AMZN,438.559998,446.98999,437.410004,2015-04-27,438.559998,443.859985
17176900,AMZN,445.100006,452.649994,439.00,2015-04-24,445.100006,439.00
7980000,AMZN,389.98999,391.880005,386.149994,2015-04-23,389.98999,390.209991
3474700,AMZN,389.799988,394.279999,388.00,2015-04-22,389.799988,391.910004
4643500,AMZN,391.179993,394.600006,386.799988,2015-04-21,391.179993,391.309998
5016100,AMZN,389.51001,391.940002,377.00,2015-04-20,389.51001,378.549988
3839700,AMZN,375.559998,383.559998,374.399994,2015-04-17,375.559998,382.630005
2080400,AMZN,386.040009,387.450012,383.549988,2015-04-16,386.040009,383.690002
1933200,AMZN,383.450012,385.779999,381.640015,2015-04-15,383.450012,384.649994
2583600,AMZN,385.109985,387.809998,381.209991,2015-04-14,385.109985,383.51001
1894500,AMZN,382.359985,385.279999,380.140015,2015-04-13,382.359985,383.529999
2573500,AMZN,382.649994,387.119995,381.320007,2015-04-10,382.649994,384.309998
2392300,AMZN,383.540009,384.420013,378.799988,2015-04-09,383.540009,380.660004
2636400,AMZN,381.200012,381.579987,374.649994,2015-04-08,381.200012,374.660004
1954900,AMZN,374.410004,379.309998,374.029999,2015-04-07,374.410004,376.149994
3050700,AMZN,377.040009,380.200012,369.359985,2015-04-06,377.040009,370.100006
1875300,AMZN,372.25,373.279999,369.00,2015-04-02,372.25,370.50
2458100,AMZN,370.26001,373.160004,368.339996,2015-04-01,370.26001,372.100006
2506100,AMZN,372.100006,377.700012,371.51001,2015-03-31,372.100006,373.23999
1820900,AMZN,374.589996,376.119995,371.549988,2015-03-30,374.589996,371.869995
2609800,AMZN,370.559998,373.170013,366.570007,2015-03-27,370.559998,367.109985
2930000,AMZN,367.350006,371.399994,365.649994,2015-03-26,367.350006,369.589996
3429500,AMZN,370.959991,380.50,370.290009,2015-03-25,370.959991,375.170013
2228200,AMZN,374.089996,375.23999,372.269989,2015-03-24,374.089996,373.98999
2239300,AMZN,375.109985,381.769989,374.940002,2015-03-23,375.109985,378.070007
3763600,AMZN,378.48999,379.369995,375.920013,2015-03-20,378.48999,376.290009
1915700,AMZN,373.23999,377.109985,372.190002,2015-03-19,373.23999,373.869995
2654100,AMZN,375.140015,375.98999,366.700012,2015-03-18,375.140015,369.970001
2037000,AMZN,371.920013,374.50,369.640015,2015-03-17,371.920013,371.109985
2354100,AMZN,373.350006,373.940002,366.720001,2015-03-16,373.350006,370.380005
2611700,AMZN,370.579987,373.98999,366.679993,2015-03-13,370.579987,371.519989
2810000,AMZN,374.23999,375.50,367.519989,2015-03-12,374.23999,368.820007
2495100,AMZN,366.369995,373.350006,366.26001,2015-03-11,366.369995,370.609985
3121000,AMZN,369.51001,377.769989,369.179993,2015-03-10,369.51001,377.450012
2311400,AMZN,378.559998,379.329987,375.279999,2015-03-09,378.559998,378.399994
2627000,AMZN,380.089996,387.00,378.880005,2015-03-06,380.089996,385.519989
2693500,AMZN,387.829987,388.420013,383.890015,2015-03-05,387.829987,385.609985
2259100,AMZN,382.720001,387.899994,382.190002,2015-03-04,382.720001,385.709991
1946500,AMZN,384.609985,386.100006,381.600006,2015-03-03,384.609985,383.950012
2139200,AMZN,385.660004,385.899994,379.480011,2015-03-02,385.660004,380.850006
2532300,AMZN,380.160004,385.98999,379.790009,2015-02-27,380.160004,384.00
2687100,AMZN,384.799988,389.369995,383.279999,2015-02-26,384.799988,384.070007
3174500,AMZN,385.369995,387.850006,376.540009,2015-02-25,385.369995,377.269989
1920800,AMZN,378.589996,380.480011,376.160004,2015-02-24,378.589996,378.649994
2177000,AMZN,380.140015,384.540009,378.00,2015-02-23,380.140015,383.440002
3258000,AMZN,383.660004,383.700012,375.839996,2015-02-20,383.660004,378.619995
2953800,AMZN,379.00,381.880005,373.429993,2015-02-19,379.00,373.48999
2650600,AMZN,373.369995,376.73999,372.850006,2015-02-18,373.369995,373.779999
3673200,AMZN,375.429993,379.98999,372.670013,2015-02-17,375.429993,377.720001
3475100,AMZN,381.829987,383.00,377.01001,2015-02-13,381.829987,378.410004
2791100,AMZN,377.170013,378.51001,373.149994,2015-02-12,377.170013,375.100006
2786500,AMZN,375.140015,377.100006,371.100006,2015-02-11,375.140015,371.230011
2287200,AMZN,373.00,374.299988,368.51001,2015-02-10,373.00,371.190002
2724600,AMZN,370.559998,374.410004,367.200012,2015-02-09,370.559998,371.00
3871300,AMZN,374.279999,375.98999,371.01001,2015-02-06,374.279999,374.869995
7247600,AMZN,373.890015,378.799988,365.899994,2015-02-05,373.890015,366.00
4169900,AMZN,364.75,367.50,358.230011,2015-02-04,364.75,358.380005
6212600,AMZN,363.549988,367.820007,360.209991,2015-02-03,363.549988,360.290009
10231900,AMZN,364.470001,365.00,350.01001,2015-02-02,364.470001,350.049988
23856100,AMZN,354.529999,359.50,340.73999,2015-01-30,354.529999,346.320007
8656600,AMZN,311.779999,312.799988,299.329987,2015-01-29,311.779999,304.730011
3063800,AMZN,303.910004,311.51001,303.799988,2015-01-28,303.910004,309.809998
2920300,AMZN,306.75,310.23999,302.630005,2015-01-27,306.75,306.299988
3169700,AMZN,309.660004,313.00,307.519989,2015-01-26,309.660004,311.820007
4496400,AMZN,312.390015,316.929993,307.720001,2015-01-23,312.390015,308.079987
5362600,AMZN,310.320007,312.25,300.00,2015-01-22,310.320007,300.00
10065100,AMZN,297.25,306.00,287.26001,2015-01-21,297.25,289.640015
3075100,AMZN,289.440002,293.359985,286.390015,2015-01-20,289.440002,292.589996
3478200,AMZN,290.73999,290.790009,285.25,2015-01-16,290.73999,286.279999
4410200,AMZN,286.950012,296.00,286.820007,2015-01-15,286.950012,294.00
5538700,AMZN,293.269989,295.910004,286.50,2015-01-14,293.269989,291.929993
4130900,AMZN,294.73999,301.50,293.230011,2015-01-13,294.73999,297.480011
3421400,AMZN,291.410004,298.51001,289.279999,2015-01-12,291.410004,297.559998
2589500,AMZN,296.929993,302.869995,296.679993,2015-01-09,296.929993,301.480011
3088400,AMZN,300.459991,303.140015,296.109985,2015-01-08,300.459991,300.320007
2640300,AMZN,298.420013,301.279999,295.329987,2015-01-07,298.420013,297.50
3519000,AMZN,295.290009,303.00,292.380005,2015-01-06,295.290009,302.23999
2774200,AMZN,302.190002,308.380005,300.850006,2015-01-05,302.190002,307.01001
2783200,AMZN,308.519989,314.75,306.959991,2015-01-02,308.519989,312.579987
2048000,AMZN,310.350006,312.980011,310.01001,2014-12-31,310.350006,311.549988
2093000,AMZN,310.299988,313.940002,309.339996,2014-12-30,310.299988,309.910004
3009000,AMZN,312.040009,314.269989,306.579987,2014-12-29,312.040009,307.850006
